id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21044856,Boutique hotel in Khet Bangkok Noi ?? ?òÖ4.75 ?? 1 bedroom ?? 1 bed ?? 1 private bath,150208988,Chann,,Bangkok Noi,13.76216,100.48594,Private room,6000,1,4,4/5/2019,0.07,11,0,0,
20740856,Rental unit in Bangkok ?? ?òÖ4.87 ?? 2 bedrooms ?? 2 beds ?? 1 bath,52130340,Pim,,Phaya Thai,13.77551,100.54438,Entire home/apt,2400,1,108,8/5/2023,1.56,10,301,14,
20745097,Condo in Khet Bang Rak ?? 2 bedrooms ?? 2 beds ?? 2 baths,10477079,Heide Emigre,,Bang Rak,13.72639,100.53231,Entire home/apt,2500,180,1,8/4/2018,0.02,4,363,0,
20751483,Rental unit in Khet Khlong Toei ?? ?òÖ4.85 ?? Studio ?? 1 bed ?? 1 bath,132758342,Mo,,Khlong Toei,13.72646,100.57236,Entire home/apt,1500,1,110,26/4/2023,1.59,10,261,17,
20753327,Rental unit in Krung Thep Maha Nakhon ?? 2 bedrooms ?? 2 beds ?? 2 baths,2129668,Wimonpak,,Bang Kho laen,13.70238,100.52093,Entire home/apt,1599,100,1,18/9/2017,0.01,44,365,0,
20756842,Hostel in Khet Don Mueang ?? 7 bedrooms ?? 1 bed ?? 1 private bath,72302266,Chattva,,Don Mueang,13.91218,100.57148,Private room,675,1,2,14/3/2023,0.03,7,358,1,
20757560,Hostel in Khet Don Mueang ?? ?òÖ4.33 ?? 1 bedroom ?? 6 beds ?? 1 bath,72302266,Chattva,,Don Mueang,13.91187,100.57154,Private room,1272,1,3,26/1/2023,0.04,7,179,2,
20762910,Rental unit in Bangkok ?? ?òÖ4.75 ?? 1 bedroom ?? 1 bed ?? 1 bath,8044123,Cin,,Parthum Wan,13.74232,100.54515,Entire home/apt,2580,28,114,29/4/2023,1.63,3,278,3,
20766437,Bed and breakfast in Khet Pathum Wan ?? Studio ?? 1 bed ?? 1 private bath,124786095,Valen,,Parthum Wan,13.73898,100.54272,Private room,4030,1,0,,,19,365,0,
20766882,Boutique hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Parthum Wan,13.74748,100.52787,Private room,2700,1,1,17/1/2020,0.02,19,89,0,
20904882,Rental unit in Bangkok ?? 2 bedrooms ?? 2 beds ?? 1 bath,2447574,Redpro,,Vadhana,13.71425,100.59348,Entire home/apt,6721,2,0,,,6,364,0,
20767230,Hostel in Krung Thep Maha Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Phaya Thai,13.78948,100.54634,Private room,1700,1,0,,,19,364,0,
20767709,Rental unit in Bangkok ?? 1 bedroom ?? 1 bed ?? 1 bath,2447574,Redpro,,Vadhana,13.7152,100.59476,Entire home/apt,6721,2,1,24/12/2018,0.02,6,364,0,
21044867,Villa in Khet Bangkok Noi ?? 1 bedroom ?? 1 bed ?? 1 bath,150208988,Chann,,Bangkok Noi,13.76169,100.48839,Entire home/apt,6000,1,0,,,11,0,0,
20905046,Condo in Krung Thep Maha Nakhon ?? 2 bedrooms ?? 2 beds ?? 1 bath,147988318,Jonathan,,Ratchathewi,13.74893,100.56008,Entire home/apt,2000,30,0,,,3,0,0,
21044870,Villa in Khet Bangkok Noi ?? 1 bedroom ?? 1 bed ?? 1 bath,150208988,Chann,,Bangkok Noi,13.76277,100.48825,Entire home/apt,3965,1,2,30/1/2022,0.04,11,0,0,
21044871,Villa in Khet Bangkok Noi ?? 1 bedroom ?? 1 bed ?? 1 private bath,150208988,Chann,,Bangkok Noi,13.76225,100.48639,Private room,8000,1,0,,,11,0,0,
21044873,Villa in Khet Bangkok Noi ?? 1 bedroom ?? 1 bed ?? 1 bath,150208988,Chann,,Bangkok Noi,13.76214,100.48832,Entire home/apt,8000,1,0,,,11,0,0,
21044877,Villa in Khet Bangkok Noi ?? 2 bedrooms ?? 1 bed ?? 1 bath,150208988,Chann,,Bangkok Noi,13.76287,100.48642,Entire home/apt,12000,1,0,,,11,0,0,
20767772,Condo in Khet Pathum Wan ?? ?òÖ4.95 ?? 2 bedrooms ?? 4 beds ?? 2 baths,148778423,Kriskorn,,Parthum Wan,13.74271,100.54753,Entire home/apt,3000,30,43,11/5/2022,0.68,1,239,0,
20905237,Place to stay in Khet Bangkok Noi ?? 1 bed ?? 1 bath,150208988,Chann,,Bangkok Noi,13.76425,100.47849,Entire home/apt,6000,1,1,3/1/2019,0.02,11,0,0,
21044880,Boutique hotel in Khet Bangkok Noi ?? 1 bedroom ?? 2 beds ?? 1 bath,150208988,Chann,,Bangkok Noi,13.76238,100.4864,Private room,10400,1,0,,,11,0,0,
20905715,Home in Khet Khlong San ?? ?òÖ4.93 ?? 1 bedroom ?? 2 beds ?? 4 shared baths,100302626,Nattapol,,Khlong San,13.72422,100.50781,Private room,400,1,28,21/6/2023,0.41,4,80,1,
21045033,Boutique hotel in Khet Pathum Wan ?? ?òÖ4.54 ?? 2 bedrooms ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73493,100.54118,Hotel room,2343,1,13,29/2/2020,0.19,49,362,0,
21045036,Boutique hotel in Khet Pathum Wan ?? 2 bedrooms ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73501,100.54317,Hotel room,2343,1,1,16/2/2018,0.02,49,362,0,
20769517,Rental unit in khet watthana ?? 2 bedrooms ?? 2 beds ?? 1 bath,2447574,Redpro,,Vadhana,13.71425,100.59348,Entire home/apt,6721,2,1,10/2/2019,0.02,6,364,0,
20905969,Condo in Khet Watthana ?? ?òÖ4.68 ?? 1 bedroom ?? 1 bed ?? 1 bath,35082871,Ed,,Vadhana,13.74252,100.55513,Entire home/apt,1357,1,199,21/6/2023,2.86,44,326,60,
20906841,Rental unit in Bang Phlat ?? ?òÖ4.91 ?? 2 bedrooms ?? 3 beds ?? 1 bath,101901585,Thanik,,Bang Phlat,13.77665,100.48404,Entire home/apt,1750,15,112,18/2/2020,1.61,4,0,0,
20770090,Condo in Bangkok ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,143704100,Pimpan,,Din Daeng,13.75716,100.5608,Entire home/apt,1500,2,3,19/12/2017,0.04,1,0,0,
21045044,Boutique hotel in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73675,100.54167,Hotel room,3033,1,2,14/7/2019,0.03,49,349,0,
21045056,Boutique hotel in Khet Pathum Wan ?? ?òÖ5.0 ?? 2 bedrooms ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73452,100.54294,Hotel room,2343,1,4,12/11/2022,0.06,49,362,2,
21045059,Boutique hotel in Khet Pathum Wan ?? 2 bedrooms ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73452,100.54081,Hotel room,2343,1,2,18/12/2022,0.03,49,362,1,
21045065,Boutique hotel in Khet Pathum Wan ?? 2 bedrooms ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73464,100.54096,Hotel room,2343,1,2,3/11/2021,0.03,49,361,0,
20908242,Home in Khlong San ?? ?òÖ4.81 ?? 1 bedroom ?? 2 beds ?? 4 shared baths,100302626,Nattapol,,Khlong San,13.72337,100.50851,Private room,400,1,59,13/6/2023,0.89,4,81,2,
21045091,Boutique hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed,68154488,Dusadee,,Parthum Wan,13.73662,100.54233,Hotel room,3799,1,1,25/4/2018,0.02,49,361,0,
21045093,Boutique hotel in Khet Pathum Wan ?? ?òÖ4.54 ?? 1 bedroom ?? 1 bed ?? 1 shared bath,68154488,Dusadee,,Parthum Wan,13.73571,100.54198,Private room,3799,1,26,7/4/2023,0.5,49,363,11,
20776711,Bed and breakfast in Khet Chatuchak ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Chatu Chak,13.80549,100.56908,Private room,2000,1,0,,,19,365,0,
20909293,Guest suite in Khet Huai Khwang ?? 2 bedrooms ?? 3 beds ?? 1 bath,140752742,Nuwat,,Huai Khwang,13.78129,100.58046,Entire home/apt,480,2,0,,,11,0,0,
20777984,Bed and breakfast in Krung Thep Maha Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Ratchathewi,13.75349,100.53647,Private room,2925,1,0,,,19,365,0,
20777999,Bed and breakfast in Krung Thep Maha Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Ratchathewi,13.7552,100.53823,Private room,2800,1,0,,,19,365,0,
20778789,Bed and breakfast in Krung Thep Maha Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Parthum Wan,13.74604,100.52846,Private room,4500,1,0,,,19,364,0,
21045103,Boutique hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Bang Rak,13.73201,100.52824,Private room,3799,1,2,13/6/2023,0.03,49,360,1,
21045104,Boutique hotel in Khet Pathum Wan ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.7352,100.54094,Hotel room,3799,1,4,16/3/2022,0.06,49,364,0,
21045107,Boutique hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Parthum Wan,13.73452,100.54084,Hotel room,3799,1,1,10/1/2018,0.02,49,361,0,
21045109,Boutique hotel in Khet Pathum Wan ?? ?òÖ4.67 ?? 2 bedrooms ?? 3 beds ?? 2.5 shared baths,68154488,Dusadee,,Parthum Wan,13.73571,100.54198,Private room,5781,1,18,13/2/2023,0.27,49,314,7,
20923028,Rental unit in Khet Watthana ?? ?òÖ4.83 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,115654016,Bo,,Khlong Toei,13.70466,100.59746,Entire home/apt,950,28,6,5/3/2023,0.09,2,154,3,
21045130,Boutique hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Bang Rak,13.73002,100.52998,Private room,2343,1,1,2/7/2018,0.02,49,362,0,
21045135,Boutique hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed ?? 1 private bath,68154488,Dusadee,,Bang Rak,13.73008,100.53029,Private room,2343,1,2,21/2/2022,0.11,49,361,0,
20778979,Bed and breakfast in Krung Thep Maha Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,124786095,Valen,,Ratchathewi,13.75629,100.53598,Private room,2600,1,0,,,19,364,0,
20924284,Rental unit in Khet Dusit ?? 10 bedrooms ?? 1 bed ?? 1 private bath,24816058,Aey,,Dusit,13.77605,100.52333,Private room,1500,7,1,2/12/2017,0.01,1,358,0,
20781192,Home in Khet Khan Na Yao ?? 1 bedroom ?? 1 bed ?? 1 private bath,15927770,Chayanuch,,Khan Na Yao,13.84508,100.65463,Private room,1890,1,0,,,5,365,0,
21080055,Rental unit in Khet Thon Buri ?? ?òÖ4.86 ?? 1 bedroom ?? 2 beds ?? 1.5 baths,151945900,Jasmeet,,Thon buri,13.71507,100.47989,Entire home/apt,1180,60,14,25/4/2023,0.21,2,305,1,
21047945,Condo in Khet Watthana ?? ?òÖ4.90 ?? 1 bedroom ?? 1 bed ?? 1 bath,31702841,Pitcha,,Vadhana,13.73649,100.58308,Entire home/apt,1600,7,10,3/1/2023,0.17,3,173,4,
20924652,Rental unit in Khet Huai Khwang ?? ?òÖ4.84 ?? 2 bedrooms ?? 3 beds ?? 1 bath,70728816,Ella,,Huai Khwang,13.76025,100.57023,Entire home/apt,1900,90,137,2/6/2023,2,9,12,17,
21048258,Rental unit in Khet Khlong Toei ?? ?òÖ4.60 ?? 1 bedroom ?? 1 bed ?? 1 bath,95229268,Lynn,,Khlong Toei,13.72979,100.56441,Entire home/apt,1988,2,86,25/6/2023,1.26,1,362,16,
21048681,Condo in Bangkok ?? ?òÖ4.83 ?? 1 bedroom ?? 1 bed ?? 1 bath,30521100,Prao,,Chatu Chak,13.81701,100.56427,Entire home/apt,810,30,6,23/4/2023,0.1,3,180,3,
20930023,Loft in Khet Sathon ?? ?òÖ4.82 ?? Studio ?? 1 bed ?? 1 private bath,142735105,Pawarit,,Sathon,13.71989,100.5398,Private room,800,2,17,11/2/2023,0.25,12,299,3,
21081206,Rental unit in Khet Khlong Toei ?? ?òÖ4.85 ?? 2 bedrooms ?? 2 beds ?? 2 baths,145425860,Jia-Yi,,Khlong Toei,13.72635,100.56357,Entire home/apt,2395,3,89,12/6/2023,1.3,4,311,30,
20930504,Loft in Khet Sathon ?? ?òÖ5.0 ?? Studio ?? 4 beds ?? 1 private bath,142735105,Pawarit,,Sathon,13.71988,100.53981,Private room,600,2,5,9/10/2018,0.09,12,299,0,
21083789,Rental unit in Khet Watthana ?? ?òÖ5.0 ?? 2 bedrooms ?? 1 bed ?? 1 bath,31696828,Kusuma,,Khlong Toei,13.7339,100.56321,Entire home/apt,2729,30,10,20/7/2018,0.15,2,300,0,
21084832,Condo in Khet Watthana ?? ?òÖ3.75 ?? 2 bedrooms ?? 1 bed ?? 1 bath,135904085,Paengy,,Vadhana,13.73264,100.58509,Entire home/apt,1200,15,4,24/5/2018,0.06,1,0,0,
21061487,Condo in Krung Thep Maha Nakhon ?? ?òÖ4.86 ?? 1 bedroom ?? 1 bed ?? 1 bath,66678995,Varisara,,Khlong San,13.72051,100.50202,Entire home/apt,850,30,7,9/1/2020,0.11,1,0,0,
20931671,Loft in Khet Sathon ?? ?òÖ4.72 ?? Studio ?? 1 bed ?? 1 private bath,142735105,Pawarit,,Sathon,13.71988,100.53981,Private room,800,2,25,18/2/2023,0.43,12,299,3,
21061845,Boutique hotel in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1 private bath,151753169,Jamie,,Bang Rak,13.72869,100.53553,Private room,2500,1,2,15/4/2019,0.03,1,0,0,
20932180,Loft in Khet Sathon ?? ?òÖ4.72 ?? Studio ?? 1 bed ?? 1 private bath,142735105,Pawarit,,Sathon,13.71988,100.53983,Private room,600,2,36,9/3/2023,0.52,12,299,11,
20932436,Loft in Khet Sathon ?? ?òÖ4.83 ?? Studio ?? 1 bed ?? 1 private bath,142735105,Pawarit,,Sathon,13.71988,100.53983,Private room,800,2,18,9/7/2022,0.31,12,299,1,
21062654,Rental unit in Khet Bang Na ?? ?òÖ4.0 ?? 2 bedrooms ?? 2 beds ?? 1.5 baths,147063504,Shijing,,Bang Na,13.67536,100.60025,Entire home/apt,2500,2,6,14/1/2023,0.1,1,268,2,
21085801,Townhouse in Bangkok ?? ?òÖ4.96 ?? 1 bedroom ?? 2 beds ?? 1.5 baths,63563394,Pong,,Sathon,13.71878,100.52019,Private room,730,1,94,15/2/2020,1.44,3,0,0,
20932648,Loft in Khet Sathon ?? ?òÖ4.78 ?? Studio ?? 1 bed ?? 1 private bath,142735105,Pawarit,,Sathon,13.71988,100.53981,Private room,800,2,23,26/2/2023,0.35,12,299,3,
21098426,Rental unit in Khet Bang Sue ?? ?òÖ4.90 ?? 1 bedroom ?? 1 bed ?? 1 bath,57827253,Tula,,Bang Sue,13.80525,100.52832,Entire home/apt,1688,4,48,19/6/2023,0.73,1,124,29,
20937360,Serviced apartment in Khet Lak Si ?? ?òÖ4.67 ?? Studio ?? 1 bed ?? 1 private bath,150531448,Opal,,Lak Si,13.85519,100.54736,Private room,850,1,3,3/5/2023,0.04,1,0,1,
21099384,Rental unit in ??Å????????á??Ä??ó??û???????????ô??Ñ??? ?? 1 bedroom ?? 1 bed ?? 1 bath,65989259,Kulthada,,Yan na wa,13.68202,100.5394,Entire home/apt,600,90,1,20/2/2019,0.02,1,178,0,
21063464,Condo in Bangkok ?? ?òÖ4.82 ?? 2 bedrooms ?? 1 bed ?? 1 bath,464848,Ketwarin,,Lak Si,13.89023,100.5761,Entire home/apt,1000,1,17,10/6/2019,0.25,1,0,0,
20949232,Place to stay in Khet Khan Na Yao ?? ?òÖ4.57 ?? 2 beds ?? 1 private bath,143110254,Surachai,,Khan Na Yao,13.82621,100.68126,Private room,800,1,8,22/5/2023,0.12,3,180,3,
21064298,Condo in Bang Rak ?? ?òÖ4.79 ?? 2 bedrooms ?? 2 beds ?? 1 bath,10170452,Narn,,Bang Rak,13.72231,100.51765,Entire home/apt,2641,1,118,6/6/2023,1.69,13,304,11,
20949873,Place to stay in Bangkok ?? 1 bedroom ?? 1 bed ?? 1 private bath,9496257,Ryn,,Vadhana,13.73071,100.59332,Private room,899,3,0,,,1,89,0,
21065013,Rental unit in Khet Watthana ?? ?òÖ4.86 ?? 1 bedroom ?? 1 bed ?? 1 bath,49539775,Max,,Khlong Toei,13.72556,100.56302,Entire home/apt,1500,2,360,26/5/2023,5.18,42,45,63,
21370799,Condo in Khet Watthana ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,24248028,Pat,,Khlong Toei,13.7219,100.57643,Entire home/apt,1890,180,3,10/8/2018,0.05,1,363,0,
21065403,Home in Khet Phra Khanong ?? 1 bedroom ?? 3 beds ?? 1 private bath,151789698,Panu,,Phra Khanong,13.688,100.62398,Private room,1000,1,0,,,1,365,0,
21111748,Condo in Bangkok ?? ?òÖ4.82 ?? 1 bedroom ?? 1 bed ?? 1 bath,71762015,Asanai,,Phra Khanong,13.69014,100.60371,Entire home/apt,916,7,17,4/6/2023,0.25,3,309,7,
21372683,Home in Khet Phra Nakhon ?? ?òÖ4.33 ?? 1 bedroom ?? 3 beds ?? 1 private bath,24063276,Pintula,,Phra Nakhon,13.75496,100.50077,Private room,420,1,124,23/5/2023,1.81,5,324,19,
21373288,Home in Phra Khanang ?? ?òÖ4.74 ?? 6 bedrooms ?? 8 beds ?? 8.5 baths,5711286,Susan,,Khlong Toei,13.7160644,100.5897065,Entire home/apt,8543,2,27,26/6/2023,2.23,4,298,27,
21113648,Condo in Khet Phra Khanong ?? ?òÖ4.67 ?? 1 bedroom ?? 1 bed ?? 1 private bath,112197816,Areeya,,Phra Khanong,13.6931,100.60688,Private room,599,14,3,17/1/2018,0.04,2,200,0,
21120142,Hostel in Bangkok ?? 1 bedroom ?? 3 beds ?? 3 shared baths,8626494,Paula,,Phra Nakhon,13.76013,100.50222,Private room,1050,1,0,,,7,362,0,
21068753,Condo in Klongsarn ?? ?òÖ4.50 ?? 1 bedroom ?? 1 bed ?? 1 bath,42599074,Arisa,,Thon buri,13.7166,100.48051,Entire home/apt,715,14,8,19/6/2023,0.12,5,61,4,
21070773,Rental unit in Khet Yan Nawa ?? Studio ?? 1 bed ?? 1 private bath,43422352,Bhusnisa,,Yan na wa,13.69569,100.54681,Private room,1900,3,0,,,2,329,0,
21374497,Rental unit in Bangkok ?? ?òÖ4.13 ?? Studio ?? 1 bed ?? 1 bath,79624768,Eva,,Vadhana,13.73976,100.55951,Entire home/apt,1107,2,63,18/5/2023,0.91,41,83,15,
21070941,Townhouse in Watchiratham ?? ?òÖ4.89 ?? 1 bedroom ?? 1 bed ?? 1 shared bath,4517723,Kannicha,,Phra Khanong,13.68517,100.61476,Private room,770,10,9,29/5/2019,0.13,8,358,0,
21378386,Condo in Khet Phasi Charoen ?? 1 bedroom ?? 1 bed ?? 1 private bath,154541309,Vimutta,,Phasi Charoen,13.70926,100.45012,Private room,951,1,1,18/12/2017,0.01,1,0,0,
21072292,Rental unit in Khet Bang Sue ?? 1 bedroom ?? 1 bed ?? 1 private bath,38080995,Saranya,,Bang Sue,13.80635,100.52745,Private room,782,5,0,,,1,0,0,
21130383,Condo in Khet Phasi Charoen ?? 1 bedroom ?? 1 bed ?? 1 private bath,152425663,Aekapong,,Phasi Charoen,13.71321,100.45314,Private room,600,30,0,,,1,0,0,
21132272,Condo in Khet Khlong Toei ?? ?òÖ4.78 ?? Studio ?? 1 bed ?? 1 bath,30386490,N'Dee,,Vadhana,13.73622,100.56196,Entire home/apt,1814,1,245,17/6/2023,3.53,36,162,50,
21385936,Rental unit in Bangna. Suburbs ?? ?òÖ4.83 ?? 3 bedrooms ?? 10 beds ?? 2 baths,154906414,Uthaiwan,,Bang Na,13.65386,100.64477,Entire home/apt,3300,4,6,24/1/2023,0.09,1,271,1,
21074706,Rental unit in Khet Phaya Thai ?? ?òÖ4.88 ?? 1 bedroom ?? 1 bed ?? 1 bath,28831691,Dara,,Phaya Thai,13.77574,100.54308,Entire home/apt,1486,2,171,16/6/2023,2.46,1,181,28,
21075097,Condo in Khet Phra Khanong ?? ?òÖ4.80 ?? 2 bedrooms ?? 1 bed ?? 1 private bath,112197816,Areeya,,Phra Khanong,13.68702,100.60565,Private room,800,29,20,17/12/2019,0.29,2,79,0,
21076400,Rental unit in Khet Lak Si ?? ?òÖ4.83 ?? Studio ?? 1 bed ?? 1 bath,151197094,Sirima,,Lak Si,13.90321,100.5779,Entire home/apt,400,1,6,17/4/2023,0.09,2,365,3,
21388194,Rental unit in Khet Lat Phrao ?? ?òÖ4.40 ?? Studio ?? 1 bed ?? 1 bath,154280205,Narumol,,Bang Khen,13.84892,100.63975,Entire home/apt,750,3,6,2/1/2023,0.09,2,0,2,
21638318,Townhouse in Khet Pom Prap Sattru Phai ?? ?òÖ4.91 ?? 1 bedroom ?? 1 bed ?? 1 private bath,36492555,Varunee,,Parthum Wan,13.7443,100.51688,Private room,1250,1,34,1/6/2023,0.5,5,180,7,
21642849,Townhouse in Khet Thung Khru ?? 4 bedrooms ?? 1 bed ?? 3 baths,102590236,Deedy,,Thung khru,13.60531,100.50642,Entire home/apt,9000,365,0,,,1,0,0,
21133620,Guest suite in Khet Don Mueang ?? 1 bedroom ?? 1 bed ?? 1 private bath,152454129,Pornthep,,Don Mueang,13.89096,100.58508,Private room,450,90,1,18/8/2018,0.02,1,87,0,
21391890,Place to stay in Khet Bueng Kum ?? 1 bedroom ?? 1 bed ?? 1 private bath,154958788,Prassanee,,Bang Kapi,13.78121,100.64326,Private room,990,1,0,,,1,0,0,
21145110,Condo in Khet Khlong Toei ?? ?òÖ4.86 ?? 2 bedrooms ?? 2 beds ?? 2 baths,60007235,Pez & Pom,,Vadhana,13.73354,100.57731,Private room,2300,2,14,22/1/2020,0.21,1,0,0,
21146864,Condo in Khet Khlong Toei ?? ?òÖ4.82 ?? 1 bedroom ?? 1 bed ?? 1 bath,152572531,Roger,,Vadhana,13.71187,100.60147,Entire home/apt,780,30,11,10/2/2023,0.24,1,293,5,
21648541,Guest suite in Bang Kapi ?? 2 bedrooms ?? 2 beds ?? 2 baths,63553830,Saranpart,,Bang Kapi,13.78963,100.62782,Entire home/apt,700,60,0,,,1,0,0,
21392580,Condo in Khet Phra Khanong ?? ?òÖ4.94 ?? 1 bedroom ?? 1 bed ?? 1 bath,154631519,Srirungroj,,Phra Khanong,13.68965,100.61188,Entire home/apt,729,4,51,29/5/2023,0.75,1,58,13,
21649839,Condo in Bangkok ?? ?òÖ4.46 ?? 1 bedroom ?? 2 beds ?? 1 bath,92983236,Maoh Maoh,,Bang Na,13.66457,100.60465,Entire home/apt,1250,28,28,30/5/2023,0.42,4,68,6,
21399698,Rental unit in Bangkok ?? ?òÖ4.88 ?? 2 bedrooms ?? 2 beds ?? 2 baths,31944740,Romain,,Khlong Toei,13.71139,100.59405,Entire home/apt,1611,2,33,22/6/2023,0.49,1,250,20,
21652039,Guesthouse in Khet Khlong San ?? 1 bedroom ?? 4 beds ?? 2 shared baths,137954329,Kasipa,,Khlong San,13.71128,100.49875,Private room,1500,1,1,17/3/2018,0.02,9,360,0,
21652305,Condo in Khet Huai Khwang ?? 2 bedrooms ?? 1 bed ?? 1 bath,28625777,Jib,,Huai Khwang,13.75639,100.57256,Entire home/apt,1000,30,0,,,2,0,0,
21147383,Place to stay in Khet Watthana ?? 1 bed ?? 1 private bath,106949718,Un,,Vadhana,13.73987,100.55726,Private room,1100,7,2,27/4/2018,0.03,1,0,0,
21150535,Rental unit in Khet Watthana ?? ?òÖ4.90 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,49539775,Max,,Vadhana,13.74565,100.5571,Entire home/apt,1800,15,194,2/6/2023,2.8,42,128,24,
21158450,Condo in Khet Bang Na ?? ?òÖ4.81 ?? 1 bedroom ?? 1 bed ?? 1 bath,130089420,Patchaya,,Bang Na,13.66087,100.61088,Entire home/apt,460,14,37,11/6/2023,0.65,3,229,8,
21399781,Serviced apartment in Khet Bang Rak ?? ?òÖ4.38 ?? 1 bedroom ?? 1 bed ?? 1 private bath,155040936,Nattawut,,Bang Rak,13.726628,100.536797,Private room,1500,1,8,2/1/2020,0.12,3,86,0,
21667524,Serviced apartment in Khet Bangkok Noi ?? 2 bedrooms ?? 2 beds ?? 1 private bath,157714185,?????????????????ì???,,Bangkok Noi,13.74908,100.46939,Private room,900,1,1,2/2/2019,0.02,6,178,0,
21667553,Rental unit in Khet Bangkok Noi ?? 4 bedrooms ?? 3 beds ?? 1 private bath,157714185,?????????????????ì???,,Bangkok Noi,13.749,100.47076,Private room,1500,1,1,20/1/2023,0.19,6,177,1,
21667727,Condo in Khet Bang Na ?? ?òÖ4.42 ?? Studio ?? 2 beds ?? 1 bath,157475536,Tutu,,Bang Na,13.66677,100.60543,Entire home/apt,1250,7,12,11/6/2022,0.18,1,0,0,
21401474,Hostel in Lak Si ?? 1 bedroom ?? 8 beds ?? 1 shared bath,25014938,Poon,,Lak Si,13.89211,100.58068,Hotel room,449,1,2,2/9/2019,0.04,6,364,0,
21159364,Hostel in Lak Si ?? ?òÖ4.58 ?? 1 bedroom ?? 1 bed ?? 1 private bath,25014938,Poon,,Lak Si,13.89205,100.58073,Hotel room,952,1,12,15/3/2020,0.18,6,364,0,
21407163,Rental unit in Khet Chatuchak ?? ?òÖ4.84 ?? 2 bedrooms ?? 2 beds ?? 1 bath,10047160,Fai,,Chatu Chak,13.80452,100.57615,Entire home/apt,2078,90,50,15/2/2020,0.73,5,364,0,
21669676,Guest suite in ??Ä??Ç??ï ??õ????????Ä?????? ?? 1 bedroom ?? 1 bed ?? 1 private bath,157737165,??????????????ó?????å,,Pra Wet,13.69773,100.65164,Private room,990,1,1,13/11/2017,0.01,1,0,0,
21669858,Home in Lak Si ?? ?òÖ4.89 ?? Studio ?? 1 bed ?? 1 private bath,35462876,Wuthiphon,,Lak Si,13.86942,100.57981,Private room,800,1,177,13/5/2023,2.59,9,364,10,
21407360,Condo in Klongton Nua ?? ?òÖ4.75 ?? 1 bedroom ?? 2 beds ?? 1.5 baths,74124406,Felicia,,Vadhana,13.73308,100.56875,Entire home/apt,1809,2,92,1/5/2023,1.49,1,340,35,
21164665,Condo in Din Daeng ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 shared bath,19982012,Maitree,,Huai Khwang,13.76458,100.57011,Private room,1200,7,3,9/5/2019,0.06,1,0,0,
21412661,Rental unit in Khet Khlong Toei ?? 2 bedrooms ?? 2 beds ?? 2 baths,76242575,Up,,Khlong Toei,13.72388,100.57588,Entire home/apt,4500,7,0,,,1,365,0,
21167737,Rental unit in Khet Bang Sue ?? ?òÖ4.84 ?? 1 bedroom ?? 1 bed ?? 1 bath,8123510,Tatiya,,Bang Sue,13.8241,100.53205,Entire home/apt,1004,3,94,20/5/2023,1.35,9,364,18,
21167774,Rental unit in Bangkok ?? ?òÖ4.67 ?? 1 bedroom ?? 1 bed ?? 1 bath,152711646,Icey,,Vadhana,13.71416,100.59481,Entire home/apt,1500,3,42,29/5/2023,0.63,2,348,24,
21670584,Place to stay in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 2 baths,157744046,Thea,,Vadhana,13.72995,100.59105,Private room,5500,4,0,,,1,0,0,
